volume,vw,open,close,high,low,timestamp,transactions
345391362.0,113.8789,115.12,113.89,115.33,112.87,2010-05-14 04:00:00,943563
323185190.0,113.2473,114.2,113.95,114.52,111.77,2010-05-17 04:00:00,849052
360782775.0,113.4452,114.88,112.4,115.22,112.03,2010-05-18 04:00:00,969888
394739378.0,111.6426,111.77,111.76,112.77,110.36,2010-05-19 04:00:00,1144659
531093343.0,108.9502,109.38,107.54,109.89,107.47,2010-05-20 04:00:00,1465822
501731699.0,107.9353,105.91,109.115,109.38,105.64,2010-05-21 04:00:00,1323110
270026228.0,108.627,108.52,107.71,109.39,107.61,2010-05-24 04:00:00,695182
396450433.0,106.1911,105.11,107.818,107.87,104.38,2010-05-25 04:00:00,1048460
350332552.0,108.3518,108.48,107.17,109.47,106.85,2010-05-26 04:00:00,986095
300998754.0,109.6277,109.19,110.76,110.8,108.7801,2010-05-27 04:00:00,803389
297325844.0,109.8632,110.64,109.369,110.724,108.85,2010-05-28 04:00:00,852750
278163088.0,108.8638,108.35,107.53,109.95,107.37,2010-06-01 04:00:00,799731
240567449.0,108.87,108.08,110.33,110.34,107.61,2010-06-02 04:00:00,663208
226919988.0,110.4593,110.65,110.71,111.06,109.58,2010-06-03 04:00:00,636150
398903394.0,108.0553,108.61,106.82,109.33,106.465,2010-06-04 04:00:00,991023
264914336.0,106.5823,107.2,105.49,107.61,105.41,2010-06-07 04:00:00,746707
357516497.0,105.6742,105.57,106.62,106.83,104.65,2010-06-08 04:00:00,1009687
268294968.0,106.9948,107.24,106.05,108.28,105.6,2010-06-09 04:00:00,739644
318065904.0,108.2945,107.86,109.15,109.28,107.69,2010-06-10 04:00:00,759116
214128107.0,108.9451,108.19,109.68,109.75,108.12,2010-06-11 04:00:00,612496
207651573.0,110.2365,110.52,109.509,111.12,109.4,2010-06-14 04:00:00,590600
239488200.0,110.9561,110.28,112.0,112.1,110.09,2010-06-15 04:00:00,572174
216263892.0,111.8375,111.42,111.96,112.42,111.2,2010-06-16 04:00:00,577537
263247627.0,111.725,112.28,112.14,112.33,111.05,2010-06-17 04:00:00,644849
174278937.0,111.7129,111.83,111.729,112.13,111.37,2010-06-18 04:00:00,449480
